"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
487,"Logit Loss at 6h | Ex-ante",0.217574209129932,-0.376438659140858,-0.337313308621688,-0.381830993272295,-0.342145187662008,0.028045172494735,0.00130825366588948
488,"Logit Loss at 6h | Ex-ante",0.178722153633098,-0.476346902225922,-0.395430555349528,-0.477979184917137,-0.396785564583468,0.00681827011570277,0.00041861642276807
489,"Logit Loss at 6h | Ex-ante",0.172774027077149,0.255179100921245,0.272055240114108,0.256242031850767,0.273188467436455,0.0082790970885035,0.000241311092655707
490,"Logit Loss at 6h | Ex-ante",0.221409766055753,-0.283717575746835,-0.262971803840001,-0.286316089735536,-0.2653803113465,0.0180689974275232,0.000501937376581591
491,"Logit Loss at 6h | Ex-ante",0.198876757488177,-0.404188414308268,-0.353939503586132,-0.408632562737179,-0.357831153205738,0.02163303813952,0.00109655668656789
492,"Logit Loss at 6h | Ex-ante",0.170650645436902,-0.17365413600209,-0.164141643749504,-0.177059429811016,-0.167360401080112,0.0380950923883825,0.000429636688707596
493,"Logit Loss at 6h | Ex-ante",0.203676055031202,0.245855200660486,0.259103445211815,0.24877636927338,0.262182025000292,0.0233464153066002,0.000636421055488236
494,"Logit Loss at 6h | Ex-ante",0.150674043089588,-0.525908792461909,-0.40546973991616,-0.527500751474561,-0.40669712233697,0.0060267470701587,0.000388427098295802
495,"Logit Loss at 6h | Ex-ante",0.239450562732371,0.0130282778519699,0.0130625924383377,0.269647889708808,0.270358102977625,0.997665574746965,12.0988153657391
496,"Logit Loss at 6h | Ex-ante",0.15109385827087,1.42817911902031,1.78981831231182,1.431050095876,1.7934162692362,0.00400838095452341,0.00501342555567777
497,"Logit Loss at 6h | Ex-ante",0.188269065322655,-0.405494963607135,-0.352096703702349,-0.407230283941423,-0.353603505572673,0.00850439205416493,0.000415379114525923
498,"Logit Loss at 6h | Ex-ante",0.188933242962141,0.495153724417075,0.547422918207244,0.497306607823288,0.549803063319102,0.00863943234613166,0.0010202977579363
499,"Logit Loss at 6h | Ex-ante",0.186775363193176,0.447138668263819,0.491235210523026,0.451325508395771,0.495834954270602,0.0184674692255192,0.00179157923028915
500,"Logit Loss at 6h | Ex-ante",0.228637008387775,0.0271392379265705,0.0272957675404848,0.0273951456483729,0.0275531512483485,0.0185954448214212,0.00000557134571992234
501,"Logit Loss at 6h | Ex-ante",0.173613771105248,-0.573968045415359,-0.443503071706317,-0.576531829063494,-0.445484098232481,0.00887403978396461,0.000688202088919017
502,"Logit Loss at 6h | Ex-ante",0.182119109528551,-0.431686570771313,-0.368238919887939,-0.433886908157309,-0.370115860050706,0.0101167292382145,0.000542238796606569
503,"Logit Loss at 6h | Ex-ante",0.14981617343985,-0.349092427765885,-0.302028155352934,-0.351259982376284,-0.30390348254005,0.0123035184611386,0.000445590811149983
504,"Logit Loss at 6h | Ex-ante",0.190605219155936,-0.426772522286121,-0.367586965205864,-0.429342357874797,-0.369800411516932,0.0119352057655497,0.00063979128481138
505,"Logit Loss at 6h | Ex-ante",0.161799292656752,0.534079601885705,0.604455340747578,0.5362452778752,0.606906388144926,0.00806087414697068,0.00115931002530975
506,"Logit Loss at 6h | Ex-ante",0.205758858946022,1.05726091604977,1.2157328222438,1.06287598658715,1.22218953075149,0.0105378965600698,0.00616156364060362
507,"Logit Loss at 6h | Ex-ante",0.23141960454951,0.328663559308829,0.348094605051749,0.333954713706108,0.353698579840016,0.0314368256983309,0.00157266572077557
508,"Logit Loss at 6h | Ex-ante",0.206487147122792,0.515508758120875,0.566012416497767,0.519983027156669,0.570925023294676,0.0171352488683449,0.00220096870266291
509,"Logit Loss at 6h | Ex-ante",0.183492084623198,-0.500538971884113,-0.411985743293362,-0.502596128047623,-0.413678956127328,0.00816936708035471,0.000545929805200504
510,"Logit Loss at 6h | Ex-ante",0.182053657058012,-0.162096032136006,-0.154328567316898,-0.163181165294839,-0.15536170207994,0.0132555146411946,0.000125585321297063
511,"Logit Loss at 6h | Ex-ante",0.176110533551579,-0.254525948199603,-0.233872976965556,-0.256207727181766,-0.23541829153933,0.0130851578812632,0.000284602524541928
512,"Logit Loss at 6h | Ex-ante",0.157582045576915,0.00662267368359408,0.00663637527100317,0.00669971589421215,0.00671357687352751,0.0228664155667007,0.000000408517944431789
513,"Logit Loss at 6h | Ex-ante",0.152189033467682,-0.472121216020167,-0.38018514262565,-0.472944546178475,-0.380848145860927,0.00347868905037124,0.000196106398906145
514,"Logit Loss at 6h | Ex-ante",0.146310062332083,-0.489538736239079,-0.385692094702719,-0.496844955439151,-0.391448433842053,0.0291942156395097,0.00178473043607778
515,"Logit Loss at 6h | Ex-ante",0.17814792616703,0.0399434534919621,0.0403830913515068,0.0401178518950697,0.0405594092716803,0.00867540641871051,0.00000557591628863849
516,"Logit Loss at 6h | Ex-ante",0.197243434982512,1.11661104237627,1.29871483451281,1.12558294587956,1.30914993118599,0.0158782548820646,0.0107100566892776
517,"Logit Loss at 6h | Ex-ante",0.173664213646698,-0.518926424917165,-0.417187620069842,-0.539006757480598,-0.433331076540934,0.0731207639936807,0.0057374153754229
518,"Logit Loss at 6h | Ex-ante",0.128216017267379,-0.485796617215465,-0.370863966736538,-0.487719557149557,-0.372331966114222,0.00786988794063252,0.000425911747378884
519,"Logit Loss at 6h | Ex-ante",0.14899739517146,-0.501187335140619,-0.39308603174553,-0.502933088931691,-0.394455243180102,0.00693024160451956,0.000420555327774372
520,"Logit Loss at 6h | Ex-ante",0.118928721670641,-0.459305641147049,-0.352261644479782,-0.460857594679043,-0.353451905722755,0.00672372733740873,0.00032753652844139
521,"Logit Loss at 6h | Ex-ante",0.187236060497787,0.788029686661367,0.904865722131516,0.791414242866423,0.908752084468394,0.00853489573046929,0.00275340870196883
522,"Logit Loss at 6h | Ex-ante",0.201167440300082,-0.55062839938073,-0.449375424174552,-0.554946098400673,-0.452899157840899,0.0155002524880571,0.00125079242907079
523,"Logit Loss at 6h | Ex-ante",0.221518940523616,-0.667428899048303,-0.519889438761648,-0.673674381025149,-0.524754316690021,0.0184555979280917,0.00200534575654421
524,"Logit Loss at 6h | Ex-ante",0.182007775481308,-0.249877880358271,-0.230614382600908,-0.252320217932131,-0.232868436344645,0.0192653388700197,0.000412577401450602
525,"Logit Loss at 6h | Ex-ante",0.143918504597009,-0.192210265597419,-0.178610371615962,-0.193711507902551,-0.18000539307942,0.0154397133363926,0.000196800866764907
526,"Logit Loss at 6h | Ex-ante",0.171092446374992,1.1271295509098,1.35301767269034,1.14285511094018,1.3718947934409,0.0273304444225356,0.0204824564911536
527,"Logit Loss at 6h | Ex-ante",0.193741759308607,-0.277532801234617,-0.254831458874965,-0.278753571964995,-0.255952374257904,0.00873960183507951,0.000223707873864963
