"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
25,"Logit Mean loss | Ex-ante",0.12924347846839,-0.441762468736728,-0.351018720240443,-0.443244610953962,-0.352196411196842,0.00667651293291322,0.000406174245826956
26,"Logit Mean loss | Ex-ante",0.126673964737848,0.821867594048358,1.00912583071537,0.825224670430414,1.01324779940881,0.00811960204722899,0.0040944004403051
27,"Logit Mean loss | Ex-ante",0.158695986924491,-0.271681791789627,-0.245649605182987,-0.272316004797625,-0.246223048747204,0.00465249539917174,0.00013805500922297
28,"Logit Mean loss | Ex-ante",0.162685471646084,-0.31550886654955,-0.280354833591837,-0.316541430009383,-0.281272348716278,0.00651339282905193,0.00025268698538212
29,"Logit Mean loss | Ex-ante",0.153752412086064,-0.338728273607642,-0.295637885626535,-0.33938030275253,-0.296206968672684,0.00383877784987467,0.000164716623732543
30,"Logit Mean loss | Ex-ante",0.14453595596295,0.46656276784448,0.527781832822002,0.468369529150553,0.529825664561934,0.00770022963970599,0.00106123193227584
31,"Logit Mean loss | Ex-ante",0.13319508744718,-0.467944319347972,-0.366586356884786,-0.46953290382406,-0.367830849811859,0.00675521187500742,0.000448293581964263
32,"Logit Mean loss | Ex-ante",0.134560753803609,1.21199683732484,1.54272297197801,1.21461514940184,1.5460557613588,0.00430669742105759,0.00503677581960158
33,"Logit Mean loss | Ex-ante",0.161575735263057,1.03849089216493,1.25337891903374,1.04115211347764,1.25659080920764,0.00510553681984708,0.00394762323545123
34,"Logit Mean loss | Ex-ante",0.147201425309305,-0.235762941877292,-0.215248391211659,-0.236786256788307,-0.216182663945723,0.00862468712528841,0.000198075389121913
35,"Logit Mean loss | Ex-ante",0.106366501388578,1.29883087946777,1.75738532412052,1.30303692745054,1.76307632447655,0.00644534254307054,0.00982381118838626
36,"Logit Mean loss | Ex-ante",0.137280752663872,-0.0465841364200401,-0.0458067232490172,-0.0466814616306071,-0.0459024242607392,0.0041654117722567,0.00000429363892007023
37,"Logit Mean loss | Ex-ante",0.132312910286004,-0.144461392641226,-0.136426298380561,-0.144886121437735,-0.136827403315686,0.00585433930045439,0.0000537103000126462
38,"Logit Mean loss | Ex-ante",0.178897879929788,-0.01574077766153,-0.0156711029970335,-0.015817671654111,-0.0157476566275784,0.00969891055780205,0.00000118323528095654
39,"Logit Mean loss | Ex-ante",0.106673995412165,-0.398435224932685,-0.314880759290488,-0.40006483825851,-0.316168632071998,0.00813015370914304,0.000399176687039507
40,"Logit Mean loss | Ex-ante",0.140822141918949,-0.414187846787587,-0.34150613936037,-0.415211998841563,-0.34235057315239,0.00492706849640665,0.000282721831788896
41,"Logit Mean loss | Ex-ante",0.108343415431016,-0.338889660953062,-0.281739292390024,-0.34023823578514,-0.282860443498194,0.00791152828763312,0.000310840757150807
42,"Logit Mean loss | Ex-ante",0.155434387638981,-0.505754240701628,-0.399510303812064,-0.508005241248674,-0.401288436035303,0.0088424811714439,0.000699887591014023
43,"Logit Mean loss | Ex-ante",0.143935947242511,0.43263370429279,0.486140579975231,0.4334951956987,0.4871086181275,0.00397068012357017,0.000460816420154242
44,"Logit Mean loss | Ex-ante",0.155908903792074,-0.0236571382755184,-0.0234784066206638,-0.0237827984140631,-0.0236031173863701,0.0105393960673436,0.000002890942747428
45,"Logit Mean loss | Ex-ante",0.123253081042975,-0.364408392590402,-0.303655010367534,-0.365267616877267,-0.304370986632189,0.00469909548158716,0.000213083545821319
46,"Logit Mean loss | Ex-ante",0.108619557296397,-0.378300018833347,-0.305223453830542,-0.380237718666657,-0.30678684639244,0.0101660748410787,0.000470920914063643
47,"Logit Mean loss | Ex-ante",0.114533229619987,0.844845792520319,1.05853932960647,0.847148797299083,1.06142485162265,0.0054296822117236,0.00299640809441821
48,"Logit Mean loss | Ex-ante",0.146409611994581,0.653394694634077,0.763987364772217,0.655743646039684,0.766733896400167,0.00715140530509575,0.00206291452423696
49,"Logit Mean loss | Ex-ante",0.146248435061188,0.6896625450737,0.811298777908168,0.691211936114305,0.813121436057033,0.00447808967258954,0.00144889303243342
50,"Logit Mean loss | Ex-ante",0.155463579717428,1.04646212821749,1.27360689818262,1.05389039476339,1.28264754213838,0.0140471680848291,0.0114190729375904
51,"Logit Mean loss | Ex-ante",0.129781194532663,0.959262272699665,1.19662140680058,0.966461814946757,1.20560239835755,0.0148432686520633,0.0106688096191116
52,"Logit Mean loss | Ex-ante",0.108395352619271,-0.362210040082732,-0.295893246815003,-0.363229590304979,-0.296726128270974,0.00560592727100895,0.000241815453741546
53,"Logit Mean loss | Ex-ante",0.163357277824305,-0.558103983137093,-0.428859991323614,-0.559643807861284,-0.430043228207438,0.0054953037527448,0.000497843259506118
54,"Logit Mean loss | Ex-ante",0.171550890287418,0.525137578261572,0.589525346112304,0.529254370007378,0.594146902784848,0.0154964448019792,0.00270698593953885
55,"Logit Mean loss | Ex-ante",0.112368474173792,-0.0362795548628108,-0.0357329097410871,-0.0364561797919194,-0.0359068733598175,0.0096662386991867,0.00000613076473612864
