"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
160,"Probit Loss at 6h | Ex-ante",0.103925180053828,-0.442341461821331,-0.332526476876402,-0.444898003033866,-0.334448335250006,0.0114596864914377,0.000502024933470691
161,"Probit Loss at 6h | Ex-ante",0.169934374586917,-0.591405068686855,-0.447072658462771,-0.592321225457649,-0.447765227168678,0.00309105333776833,0.000240680326370471
162,"Probit Loss at 6h | Ex-ante",0.133682276527739,0.29866216352761,0.327179680499201,0.299284493279844,0.32786143290833,0.0041544599367393,0.000173616947499069
163,"Probit Loss at 6h | Ex-ante",0.138457791304976,-0.242897010916297,-0.219925378724295,-0.244060446389939,-0.220978783976985,0.00951127021166888,0.000181542787240003
164,"Probit Loss at 6h | Ex-ante",0.174577317602187,0.428823176469388,0.472721925650288,0.430578764451107,0.474657233667452,0.00813792559677797,0.00071566783124471
165,"Probit Loss at 6h | Ex-ante",0.159047768511658,-0.493643125372211,-0.395514385751063,-0.504939543873255,-0.404565248195989,0.0442431490838291,0.00293335495660938
166,"Probit Loss at 6h | Ex-ante",0.136302955561665,-0.49430604509943,-0.380863170269818,-0.495610643371535,-0.381868364195259,0.0052576805578664,0.000298400689025558
167,"Probit Loss at 6h | Ex-ante",0.103265652664719,-0.398566373122958,-0.312730602064068,-0.400258396544866,-0.314058229127269,0.00843678517533191,0.000324912034452896
168,"Probit Loss at 6h | Ex-ante",0.157402608807464,-0.464048107216791,-0.378391542941868,-0.465130694996452,-0.379274300686044,0.00464956595777583,0.000260154950042672
169,"Probit Loss at 6h | Ex-ante",0.159793133005633,-0.558985228643215,-0.426274905717018,-0.560630933494813,-0.427529898952092,0.00586228590013564,0.000417294141883109
170,"Probit Loss at 6h | Ex-ante",0.175171513323526,-0.367631410441535,-0.321670860374935,-0.370181328976714,-0.323901993150319,0.0137291432039086,0.000565409803147014
171,"Probit Loss at 6h | Ex-ante",0.170017758624014,0.619945184517858,0.70699686573761,0.622384286897654,0.70977846285425,0.00782257217071381,0.00153778184373363
172,"Probit Loss at 6h | Ex-ante",0.137097536303956,0.981227017253662,1.21508100474929,0.987411580153004,1.22273952287968,0.0124875883548338,0.00731969137852414
173,"Probit Loss at 6h | Ex-ante",0.18242372964149,-0.384173278439942,-0.335385696744477,-0.386047576558779,-0.337021970831643,0.00968662042473649,0.00043013513798125
174,"Probit Loss at 6h | Ex-ante",0.206312117932661,-0.00944227539782667,-0.00942061128262736,-0.00950497241281934,-0.00948316444719223,0.0131489561907964,0.000000463911454109155
175,"Probit Loss at 6h | Ex-ante",0.141922057031603,-0.287340670368245,-0.25509932380879,-0.289642312182998,-0.257142707607684,0.015829847527381,0.000411759687417805
