"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
338,"Probit Loss at 6h | Full",0.126370694912922,-0.163483463870749,-0.152725804138803,-0.163974698976653,-0.153184714629161,0.00598262156717314,0.0000435261508782383
339,"Probit Loss at 6h | Full",0.0944196016934669,-0.25103383048486,-0.218167141544343,-0.252064691210997,-0.219063036482157,0.008162609229327,0.000121716254688731
340,"Probit Loss at 6h | Full",0.108561848538045,0.110314789700203,0.115202360339925,0.110821766959237,0.115731799565963,0.00912848867818696,0.0000380284650261291
341,"Probit Loss at 6h | Full",0.168345952507337,-0.606776321663108,-0.449847682802868,-0.609870574463406,-0.452141678798633,0.010121502479046,0.00064421973493652
342,"Probit Loss at 6h | Full",0.140721406558448,-0.550742205525908,-0.404680535311339,-0.555112867662393,-0.40789205946059,0.0156849399854725,0.0008170734102804
343,"Probit Loss at 6h | Full",0.111880239754553,0.0659740661814372,0.0677140547392649,0.0663219398035327,0.0680711031198231,0.0104629413761034,0.000015099728904533
344,"Probit Loss at 6h | Full",0.090003262679276,-0.293879063731008,-0.246004891048194,-0.295146688881417,-0.247066014569744,0.00857135138025371,0.000162643120726414
345,"Probit Loss at 6h | Full",0.123815953306889,-0.514150853140386,-0.375915086340304,-0.516705756619829,-0.377783072664162,0.00986475168289242,0.000438226331977031
346,"Probit Loss at 6h | Full",0.130958807573857,-0.258887018094529,-0.231384559909746,-0.259688039401114,-0.232100485968405,0.00615958988656302,0.000102898510875825
347,"Probit Loss at 6h | Full",0.131074027038628,-0.326910187561854,-0.281420119016966,-0.328936005097378,-0.283164040845178,0.0122794665525662,0.000307215741672282
348,"Probit Loss at 6h | Full",0.182410758321789,0.0971842010823783,0.0996658892833459,0.0979267250031039,0.100427374237166,0.0151073947920101,0.0000476789586980257
349,"Probit Loss at 6h | Full",0.112455339180197,-0.180365962056945,-0.165957742848943,-0.181092518213248,-0.166626259338296,0.00800804655855469,0.0000690759989209833
350,"Probit Loss at 6h | Full",0.128739596356792,-0.312755392116086,-0.27086139596776,-0.31332010945388,-0.271350468675371,0.00360148236428471,0.0000820221626885138
351,"Probit Loss at 6h | Full",0.133531469183883,-0.466337605868186,-0.366035920582233,-0.467624252531833,-0.367045830334451,0.00549533768651279,0.000229429889219451
352,"Probit Loss at 6h | Full",0.0505940458701208,-0.0791400112385985,-0.0746874591518458,-0.0799696175417939,-0.0754703903886789,0.0206404170217905,0.0000369957067039707
353,"Probit Loss at 6h | Full",0.0603770779266283,-0.197978731547346,-0.171199800563179,-0.199889461974456,-0.172852082429492,0.0190264972860126,0.000178596376492919
354,"Probit Loss at 6h | Full",0.131956040950045,-0.296058187590754,-0.259588907545164,-0.297276332421431,-0.260656997870246,0.00817857939612028,0.000172665278228711
355,"Probit Loss at 6h | Full",0.184505805249932,-0.053597406080835,-0.0527997144022312,-0.0539439301310963,-0.0531410811254585,0.0128062991307559,0.000011290258409096
356,"Probit Loss at 6h | Full",0.13138280840384,-0.530672413197531,-0.388903487508019,-0.532221829920834,-0.390038978165363,0.00581397187074933,0.000274184648529114
357,"Probit Loss at 6h | Full",0.189917343433907,0.00936587080263447,0.00938888974685915,0.00945278255573924,0.00947601510709552,0.0183040720698832,0.000000515993298014915
