id     , ric    , ticker, horizon, horizon_seconds, loss_polymarket        , log_poly_volume  , market_open_days  , log_mcap        , log_analysts     , log_turnover    , stock_volatility_6m, abs_surprise                      , eps_dispersion, gics_sector           , event_month, umaEndDate
 598110, ACN    , ACN   , 1w     ,          604800, 0.065025               ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 6d     ,          518400, 0.039999999999999      ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 5d     ,          432000, 0.060024999999999      ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 4d     ,          345600, 0.052899999999999      ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 3d     ,          259200, 0.000625               ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 2d     ,          172800, 0.000169               ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 1d     ,           86400, 0.0000902499999999991  ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 12h    ,           43200, 0.0000810000000000001  ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598110, ACN    , ACN   , 6h     ,           21600, 0.0000810000000000001  ,  9.92755593667792, 13.6603819444444  , 25.72179205131  , 3.25809653802148 , 20.0470534597174,   0.018883112109669,   0.039999999999999               ,        0.03997, Information Technology, 2025-09    , 2025-09-28T17:45:55Z
 598111, JBL    , JBL   , 1w     ,          604800, 0.044099999999999      , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 6d     ,          518400, 0.050624999999999      , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 5d     ,          432000, 0.0676                 , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 4d     ,          345600, 0.075625               , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 3d     ,          259200, 0.042024999999999      , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 2d     ,          172800, 0.0256                 , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 1d     ,           86400, 0.012099999999999      , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 12h    ,           43200, 0.012099999999999      , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 598111, JBL    , JBL   , 6h     ,           21600, 0.000441               , 10.4278831071064 , 11.1491782407407  , 23.9086588196828, 2.484906649788   , 19.0314236150344,   0.026222064993   ,   0.39                            ,        0.0787 , Information Technology, 2025-09    , 2025-09-26T05:29:49Z
 599654, KMX    , KMX   , 4w     ,         2419200, 0.000256               , 11.5606136369788 , 55.2855787037037  , 22.2818115516966, 3.04452243772342 , 20.1029152177311,   0.037788963574455,   0.39                            ,        0.08137, Consumer Discretionary, 2025-11    , 2025-11-10T07:15:58Z
 599654, KMX    , KMX   , 3w     ,         1814400, 0.000009               , 11.5606136369788 , 55.2855787037037  , 22.2818115516966, 3.04452243772342 , 20.1029152177311,   0.037788963574455,   0.39                            ,        0.08137, Consumer Discretionary, 2025-11    , 2025-11-10T07:15:58Z
 599654, KMX    , KMX   , 2w     ,         1209600, 0.006241               , 11.5606136369788 , 55.2855787037037  , 22.2818115516966, 3.04452243772342 , 20.1029152177311,   0.037788963574455,   0.39                            ,        0.08137, Consumer Discretionary, 2025-11    , 2025-11-10T07:15:58Z
 599654, KMX    , KMX   , 1w     ,          604800, 0.000120999999999      , 11.5606136369788 , 55.2855787037037  , 22.2818115516966, 3.04452243772342 , 20.1029152177311,   0.037788963574455,   0.39                            ,        0.08137, Consumer Discretionary, 2025-11    , 2025-11-10T07:15:58Z
